n, dr =  1000  ????
ind   r               v               rho             Er
0715  1.13946467E+12  1.71054086E+08  1.89128979E-13  4.74702640E+02
0716  1.14393550E+12  1.71086201E+08  1.87618304E-13  4.69026473E+02
0717  1.14842386E+12  1.71118184E+08  1.86119846E-13  4.63417690E+02
0718  1.15292983E+12  1.71150036E+08  1.84633503E-13  4.57875488E+02
0719  1.15745349E+12  1.71181758E+08  1.83159177E-13  4.52399070E+02
0720  1.16199489E+12  1.71213348E+08  1.81696768E-13  4.46987653E+02
0721  1.16655411E+12  1.71244810E+08  1.80246178E-13  4.41640459E+02
0722  1.17113122E+12  1.71276142E+08  1.78807310E-13  4.36356722E+02
0723  1.17572629E+12  1.71307345E+08  1.77380067E-13  4.31135686E+02
0724  1.18033939E+12  1.71338421E+08  1.75964354E-13  4.25976601E+02
0725  1.18497059E+12  1.71369369E+08  1.74560075E-13  4.20878729E+02
0726  1.18961996E+12  1.71400190E+08  1.73167137E-13  4.15841339E+02
0727  1.19428757E+12  1.71430885E+08  1.71785446E-13  4.10863710E+02
0728  1.19897350E+12  1.71461454E+08  1.70414911E-13  4.05945129E+02
0729  1.20367781E+12  1.71491897E+08  1.69055438E-13  4.01084891E+02
0730  1.20840058E+12  1.71522216E+08  1.67706938E-13  3.96282301E+02
0731  1.21314188E+12  1.71552411E+08  1.66369321E-13  3.91536671E+02
0732  1.21790178E+12  1.71582482E+08  1.65042496E-13  3.86847322E+02
0733  1.22268036E+12  1.71612430E+08  1.63726375E-13  3.82213583E+02
0734  1.22747769E+12  1.71642255E+08  1.62420870E-13  3.77634790E+02
0735  1.23229384E+12  1.71671958E+08  1.61125895E-13  3.73110290E+02
0736  1.23712889E+12  1.71701540E+08  1.59841362E-13  3.68639434E+02
0737  1.24198291E+12  1.71731000E+08  1.58567187E-13  3.64221584E+02
0738  1.24685598E+12  1.71760340E+08  1.57303283E-13  3.59856107E+02
0739  1.25174816E+12  1.71789560E+08  1.56049568E-13  3.55542379E+02
0740  1.25665954E+12  1.71818661E+08  1.54805957E-13  3.51279784E+02
0741  1.26159019E+12  1.71847642E+08  1.53572367E-13  3.47067712E+02
0742  1.26654018E+12  1.71876505E+08  1.52348717E-13  3.42905562E+02
0743  1.27150960E+12  1.71905250E+08  1.51134924E-13  3.38792739E+02
0744  1.27649852E+12  1.71933877E+08  1.49930909E-13  3.34728655E+02
0745  1.28150701E+12  1.71962388E+08  1.48736591E-13  3.30712729E+02
0746  1.28653515E+12  1.71990782E+08  1.47551890E-13  3.26744389E+02
0747  1.29158302E+12  1.72019060E+08  1.46376729E-13  3.22823067E+02
0748  1.29665070E+12  1.72047223E+08  1.45211028E-13  3.18948204E+02
0749  1.30173826E+12  1.72075270E+08  1.44054710E-13  3.15119246E+02
0750  1.30684578E+12  1.72103204E+08  1.42907700E-13  3.11335646E+02
0751  1.31197334E+12  1.72131023E+08  1.41769920E-13  3.07596865E+02
0752  1.31712102E+12  1.72158728E+08  1.40641294E-13  3.03902370E+02
0753  1.32228890E+12  1.72186321E+08  1.39521749E-13  3.00251632E+02
0754  1.32747705E+12  1.72213801E+08  1.38411210E-13  2.96644132E+02
0755  1.33268556E+12  1.72241169E+08  1.37309603E-13  2.93079354E+02
0756  1.33791451E+12  1.72268425E+08  1.36216856E-13  2.89556791E+02
0757  1.34316397E+12  1.72295570E+08  1.35132895E-13  2.86075940E+02
0758  1.34843403E+12  1.72322605E+08  1.34057650E-13  2.82636304E+02
0759  1.35372477E+12  1.72349529E+08  1.32991049E-13  2.79237393E+02
0760  1.35903626E+12  1.72376343E+08  1.31933021E-13  2.75878723E+02
0761  1.36436860E+12  1.72403049E+08  1.30883496E-13  2.72559815E+02
0762  1.36972186E+12  1.72429645E+08  1.29842405E-13  2.69280196E+02
0763  1.37509612E+12  1.72456134E+08  1.28809680E-13  2.66039399E+02
0764  1.38049147E+12  1.72482514E+08  1.27785251E-13  2.62836963E+02
0765  1.38590799E+12  1.72508787E+08  1.26769052E-13  2.59672430E+02
0766  1.39134576E+12  1.72534953E+08  1.25761014E-13  2.56545350E+02
0767  1.39680487E+12  1.72561012E+08  1.24761073E-13  2.53455278E+02
0768  1.40228540E+12  1.72586966E+08  1.23769161E-13  2.50401774E+02
0769  1.40778743E+12  1.72612814E+08  1.22785212E-13  2.47384403E+02
0770  1.41331104E+12  1.72638556E+08  1.21809163E-13  2.44402735E+02
0771  1.41885633E+12  1.72664194E+08  1.20840949E-13  2.41456347E+02
0772  1.42442338E+12  1.72689728E+08  1.19880506E-13  2.38544819E+02
0773  1.43001227E+12  1.72715158E+08  1.18927771E-13  2.35667736E+02
0774  1.43562309E+12  1.72740484E+08  1.17982680E-13  2.32824690E+02
0775  1.44125593E+12  1.72765708E+08  1.17045172E-13  2.30015275E+02
0776  1.44691086E+12  1.72790829E+08  1.16115185E-13  2.27239092E+02
0777  1.45258798E+12  1.72815848E+08  1.15192658E-13  2.24495747E+02
0778  1.45828738E+12  1.72840765E+08  1.14277530E-13  2.21784849E+02
0779  1.46400914E+12  1.72865581E+08  1.13369741E-13  2.19106013E+02
0780  1.46975335E+12  1.72890296E+08  1.12469231E-13  2.16458857E+02
0781  1.47552010E+12  1.72914911E+08  1.11575940E-13  2.13843006E+02
0782  1.48130947E+12  1.72939426E+08  1.10689811E-13  2.11258088E+02
0783  1.48712156E+12  1.72963842E+08  1.09810785E-13  2.08703735E+02
0784  1.49295646E+12  1.72988158E+08  1.08938804E-13  2.06179585E+02
0785  1.49881425E+12  1.73012376E+08  1.08073811E-13  2.03685278E+02
0786  1.50469502E+12  1.73036495E+08  1.07215749E-13  2.01220461E+02
0787  1.51059886E+12  1.73060517E+08  1.06364562E-13  1.98784783E+02
0788  1.51652587E+12  1.73084441E+08  1.05520195E-13  1.96377899E+02
0789  1.52247614E+12  1.73108268E+08  1.04682590E-13  1.93999466E+02
0790  1.52844975E+12  1.73131998E+08  1.03851695E-13  1.91649147E+02
0791  1.53444680E+12  1.73155632E+08  1.03027453E-13  1.89326608E+02
0792  1.54046738E+12  1.73179171E+08  1.02209812E-13  1.87031519E+02
0793  1.54651159E+12  1.73202614E+08  1.01398718E-13  1.84763555E+02
0794  1.55257950E+12  1.73225961E+08  1.00594117E-13  1.82522393E+02
0795  1.55867123E+12  1.73249215E+08  9.97959571E-14  1.80307717E+02
0796  1.56478686E+12  1.73272374E+08  9.90041856E-14  1.78119210E+02
0797  1.57092648E+12  1.73295439E+08  9.82187509E-14  1.75956564E+02
0798  1.57709019E+12  1.73318411E+08  9.74396016E-14  1.73819471E+02
0799  1.58327809E+12  1.73341290E+08  9.66666867E-14  1.71707627E+02
0800  1.58949027E+12  1.73364076E+08  9.58999557E-14  1.69620734E+02
0801  1.59572682E+12  1.73386770E+08  9.51393584E-14  1.67558495E+02
0802  1.60198784E+12  1.73409372E+08  9.43848451E-14  1.65520619E+02
0803  1.60827342E+12  1.73431883E+08  9.36363666E-14  1.63506815E+02
0804  1.61458367E+12  1.73454302E+08  9.28938739E-14  1.61516800E+02
0805  1.62091868E+12  1.73476631E+08  9.21573186E-14  1.59550289E+02
0806  1.62727854E+12  1.73498869E+08  9.14266526E-14  1.57607006E+02
0807  1.63366335E+12  1.73521018E+08  9.07018281E-14  1.55686673E+02
0808  1.64007322E+12  1.73543076E+08  8.99827979E-14  1.53789020E+02
0809  1.64650824E+12  1.73565046E+08  8.92695151E-14  1.51913778E+02
0810  1.65296851E+12  1.73586927E+08  8.85619331E-14  1.50060680E+02
0811  1.65945412E+12  1.73608719E+08  8.78600058E-14  1.48229464E+02
0812  1.66596518E+12  1.73630424E+08  8.71636875E-14  1.46419872E+02
0813  1.67250179E+12  1.73652040E+08  8.64729327E-14  1.44631645E+02
0814  1.67906405E+12  1.73673569E+08  8.57876966E-14  1.42864532E+02
0815  1.68565205E+12  1.73695011E+08  8.51079344E-14  1.41118282E+02
0816  1.69226590E+12  1.73716367E+08  8.44336018E-14  1.39392648E+02
0817  1.69890570E+12  1.73737636E+08  8.37646551E-14  1.37687386E+02
0818  1.70557156E+12  1.73758820E+08  8.31010505E-14  1.36002253E+02
0819  1.71226357E+12  1.73779917E+08  8.24427450E-14  1.34337012E+02
0820  1.71898183E+12  1.73800930E+08  8.17896958E-14  1.32691428E+02
0821  1.72572646E+12  1.73821858E+08  8.11418603E-14  1.31065266E+02
0822  1.73249754E+12  1.73842701E+08  8.04991964E-14  1.29458297E+02
0823  1.73929520E+12  1.73863460E+08  7.98616624E-14  1.27870294E+02
0824  1.74611953E+12  1.73884136E+08  7.92292168E-14  1.26301032E+02
0825  1.75297063E+12  1.73904727E+08  7.86018185E-14  1.24750289E+02
0826  1.75984861E+12  1.73925236E+08  7.79794268E-14  1.23217846E+02
0827  1.76675358E+12  1.73945662E+08  7.73620013E-14  1.21703486E+02
0828  1.77368565E+12  1.73966006E+08  7.67495018E-14  1.20206995E+02
0829  1.78064491E+12  1.73986268E+08  7.61418886E-14  1.18728161E+02
0830  1.78763148E+12  1.74006448E+08  7.55391223E-14  1.17266775E+02
0831  1.79464546E+12  1.74026546E+08  7.49411637E-14  1.15822631E+02
0832  1.80168696E+12  1.74046564E+08  7.43479741E-14  1.14395524E+02
0833  1.80875608E+12  1.74066501E+08  7.37595150E-14  1.12985253E+02
0834  1.81585295E+12  1.74086357E+08  7.31757483E-14  1.11591618E+02
0835  1.82297766E+12  1.74106134E+08  7.25966361E-14  1.10214423E+02
0836  1.83013032E+12  1.74125830E+08  7.20221409E-14  1.08853473E+02
0837  1.83731105E+12  1.74145448E+08  7.14522254E-14  1.07508576E+02
0838  1.84451996E+12  1.74164986E+08  7.08868528E-14  1.06179541E+02
0839  1.85175714E+12  1.74184446E+08  7.03259864E-14  1.04866182E+02
0840  1.85902273E+12  1.74203827E+08  6.97695899E-14  1.03568312E+02
0841  1.86631682E+12  1.74223130E+08  6.92176273E-14  1.02285747E+02
0842  1.87363953E+12  1.74242356E+08  6.86700629E-14  1.01018308E+02
0843  1.88099097E+12  1.74261504E+08  6.81268612E-14  9.97658155E+01
0844  1.88837126E+12  1.74280575E+08  6.75879871E-14  9.85280919E+01
0845  1.89578051E+12  1.74299569E+08  6.70534058E-14  9.73049627E+01
0846  1.90321882E+12  1.74318487E+08  6.65230827E-14  9.60962554E+01
0847  1.91068632E+12  1.74337328E+08  6.59969835E-14  9.49017994E+01
0848  1.91818312E+12  1.74356094E+08  6.54750742E-14  9.37214260E+01
0849  1.92570934E+12  1.74374785E+08  6.49573210E-14  9.25549688E+01
0850  1.93326508E+12  1.74393400E+08  6.44436906E-14  9.14022630E+01
0851  1.94085047E+12  1.74411940E+08  6.39341498E-14  9.02631461E+01
0852  1.94846562E+12  1.74430406E+08  6.34286656E-14  8.91374574E+01
0853  1.95611065E+12  1.74448797E+08  6.29272054E-14  8.80250380E+01
0854  1.96378568E+12  1.74467115E+08  6.24297369E-14  8.69257311E+01
0855  1.97149082E+12  1.74485358E+08  6.19362279E-14  8.58393816E+01
0856  1.97922620E+12  1.74503529E+08  6.14466466E-14  8.47658362E+01
0857  1.98699192E+12  1.74521626E+08  6.09609614E-14  8.37049437E+01
0858  1.99478811E+12  1.74539651E+08  6.04791410E-14  8.26565543E+01
0859  2.00261490E+12  1.74557603E+08  6.00011544E-14  8.16205203E+01
0860  2.01047239E+12  1.74575483E+08  5.95269706E-14  8.05966957E+01
0861  2.01836071E+12  1.74593292E+08  5.90565592E-14  7.95849361E+01
0862  2.02627998E+12  1.74611028E+08  5.85898899E-14  7.85850988E+01
0863  2.03423033E+12  1.74628694E+08  5.81269325E-14  7.75970430E+01
0864  2.04221187E+12  1.74646288E+08  5.76676573E-14  7.66206294E+01
0865  2.05022472E+12  1.74663812E+08  5.72120346E-14  7.56557204E+01
0866  2.05826902E+12  1.74681266E+08  5.67600352E-14  7.47021801E+01
0867  2.06634488E+12  1.74698649E+08  5.63116300E-14  7.37598741E+01
0868  2.07445242E+12  1.74715963E+08  5.58667900E-14  7.28286696E+01
0869  2.08259178E+12  1.74733207E+08  5.54254866E-14  7.19084355E+01
0870  2.09076307E+12  1.74750382E+08  5.49876915E-14  7.09990422E+01
0871  2.09896642E+12  1.74767488E+08  5.45533765E-14  7.01003615E+01
0872  2.10720196E+12  1.74784525E+08  5.41225137E-14  6.92122668E+01
0873  2.11546981E+12  1.74801494E+08  5.36950754E-14  6.83346332E+01
0874  2.12377010E+12  1.74818395E+08  5.32710340E-14  6.74673371E+01
0875  2.13210296E+12  1.74835228E+08  5.28503624E-14  6.66102562E+01
0876  2.14046851E+12  1.74851994E+08  5.24330335E-14  6.57632701E+01
0877  2.14886689E+12  1.74868692E+08  5.20190205E-14  6.49262593E+01
0878  2.15729822E+12  1.74885323E+08  5.16082967E-14  6.40991061E+01
0879  2.16576263E+12  1.74901888E+08  5.12008359E-14  6.32816941E+01
0880  2.17426025E+12  1.74918386E+08  5.07966118E-14  6.24739082E+01
0881  2.18279122E+12  1.74934818E+08  5.03955986E-14  6.16756348E+01
0882  2.19135565E+12  1.74951185E+08  4.99977704E-14  6.08867615E+01
0883  2.19995369E+12  1.74967485E+08  4.96031017E-14  6.01071772E+01
0884  2.20858546E+12  1.74983721E+08  4.92115672E-14  5.93367724E+01
0885  2.21725111E+12  1.74999891E+08  4.88231418E-14  5.85754386E+01
0886  2.22595075E+12  1.75015996E+08  4.84378006E-14  5.78230687E+01
0887  2.23468452E+12  1.75032037E+08  4.80555189E-14  5.70795569E+01
0888  2.24345257E+12  1.75048014E+08  4.76762721E-14  5.63447987E+01
0889  2.25225502E+12  1.75063926E+08  4.73000360E-14  5.56186906E+01
0890  2.26109200E+12  1.75079775E+08  4.69267864E-14  5.49011305E+01
0891  2.26996366E+12  1.75095561E+08  4.65564994E-14  5.41920176E+01
0892  2.27887012E+12  1.75111283E+08  4.61891513E-14  5.34912522E+01
0893  2.28781154E+12  1.75126942E+08  4.58247185E-14  5.27987357E+01
0894  2.29678803E+12  1.75142539E+08  4.54631778E-14  5.21143707E+01
0895  2.30579974E+12  1.75158073E+08  4.51045059E-14  5.14380610E+01
0896  2.31484682E+12  1.75173545E+08  4.47486799E-14  5.07697117E+01
0897  2.32392939E+12  1.75188954E+08  4.43956771E-14  5.01092287E+01
0898  2.33304760E+12  1.75204303E+08  4.40454748E-14  4.94565192E+01
0899  2.34220158E+12  1.75219590E+08  4.36980506E-14  4.88114914E+01
0900  2.35139148E+12  1.75234815E+08  4.33533823E-14  4.81740548E+01
0901  2.36061744E+12  1.75249980E+08  4.30114478E-14  4.75441197E+01
0902  2.36987959E+12  1.75265084E+08  4.26722254E-14  4.69215977E+01
0903  2.37917809E+12  1.75280128E+08  4.23356932E-14  4.63064013E+01
0904  2.38851307E+12  1.75295111E+08  4.20018298E-14  4.56984441E+01
0905  2.39788468E+12  1.75310035E+08  4.16706138E-14  4.50976405E+01
0906  2.40729306E+12  1.75324899E+08  4.13420241E-14  4.45039064E+01
0907  2.41673836E+12  1.75339703E+08  4.10160396E-14  4.39171582E+01
0908  2.42622071E+12  1.75354448E+08  4.06926396E-14  4.33373136E+01
0909  2.43574027E+12  1.75369135E+08  4.03718034E-14  4.27642912E+01
0910  2.44529718E+12  1.75383762E+08  4.00535104E-14  4.21980104E+01
0911  2.45489159E+12  1.75398331E+08  3.97377404E-14  4.16383917E+01
0912  2.46452364E+12  1.75412842E+08  3.94244732E-14  4.10853567E+01
0913  2.47419348E+12  1.75427295E+08  3.91136888E-14  4.05388275E+01
0914  2.48390127E+12  1.75441690E+08  3.88053674E-14  3.99987276E+01
0915  2.49364715E+12  1.75456028E+08  3.84994892E-14  3.94649810E+01
0916  2.50343126E+12  1.75470308E+08  3.81960348E-14  3.89375130E+01
0917  2.51325376E+12  1.75484531E+08  3.78949849E-14  3.84162494E+01
0918  2.52311481E+12  1.75498698E+08  3.75963201E-14  3.79011170E+01
0919  2.53301454E+12  1.75512807E+08  3.73000215E-14  3.73920436E+01
0920  2.54295312E+12  1.75526861E+08  3.70060701E-14  3.68889578E+01
0921  2.55293069E+12  1.75540858E+08  3.67144473E-14  3.63917890E+01
0922  2.56294741E+12  1.75554800E+08  3.64251345E-14  3.59004673E+01
0923  2.57300343E+12  1.75568685E+08  3.61381131E-14  3.54149239E+01
0924  2.58309891E+12  1.75582516E+08  3.58533649E-14  3.49350907E+01
0925  2.59323400E+12  1.75596291E+08  3.55708718E-14  3.44609002E+01
0926  2.60340886E+12  1.75610011E+08  3.52906157E-14  3.39922862E+01
0927  2.61362363E+12  1.75623676E+08  3.50125789E-14  3.35291827E+01
0928  2.62387849E+12  1.75637287E+08  3.47367436E-14  3.30715248E+01
0929  2.63417358E+12  1.75650843E+08  3.44630922E-14  3.26192484E+01
0930  2.64450907E+12  1.75664346E+08  3.41916074E-14  3.21722900E+01
0931  2.65488511E+12  1.75677794E+08  3.39222718E-14  3.17305870E+01
0932  2.66530186E+12  1.75691189E+08  3.36550683E-14  3.12940775E+01
0933  2.67575948E+12  1.75704530E+08  3.33899798E-14  3.08627001E+01
0934  2.68625813E+12  1.75717818E+08  3.31269897E-14  3.04363945E+01
0935  2.69679798E+12  1.75731053E+08  3.28660810E-14  3.00151008E+01
0936  2.70737918E+12  1.75744236E+08  3.26072372E-14  2.95987601E+01
0937  2.71800189E+12  1.75757366E+08  3.23504418E-14  2.91873139E+01
0938  2.72866629E+12  1.75770443E+08  3.20956786E-14  2.87807046E+01
0939  2.73937253E+12  1.75783468E+08  3.18429313E-14  2.83788752E+01
0940  2.75012078E+12  1.75796441E+08  3.15921838E-14  2.79817695E+01
0941  2.76091120E+12  1.75809363E+08  3.13434202E-14  2.75893316E+01
0942  2.77174395E+12  1.75822233E+08  3.10966247E-14  2.72015067E+01
0943  2.78261921E+12  1.75835052E+08  3.08517817E-14  2.68182404E+01
0944  2.79353714E+12  1.75847819E+08  3.06088755E-14  2.64394790E+01
0945  2.80449791E+12  1.75860536E+08  3.03678907E-14  2.60651694E+01
0946  2.81550168E+12  1.75873202E+08  3.01288120E-14  2.56952593E+01
0947  2.82654863E+12  1.75885818E+08  2.98916243E-14  2.53296967E+01
0948  2.83763892E+12  1.75898383E+08  2.96563125E-14  2.49684305E+01
0949  2.84877273E+12  1.75910898E+08  2.94228616E-14  2.46114101E+01
0950  2.85995022E+12  1.75923363E+08  2.91912568E-14  2.42585854E+01
0951  2.87117157E+12  1.75935779E+08  2.89614834E-14  2.39099071E+01
0952  2.88243694E+12  1.75948145E+08  2.87335269E-14  2.35653263E+01
0953  2.89374652E+12  1.75960462E+08  2.85073728E-14  2.32247948E+01
0954  2.90510047E+12  1.75972730E+08  2.82830066E-14  2.28882649E+01
0955  2.91649897E+12  1.75984949E+08  2.80604143E-14  2.25556894E+01
0956  2.92794219E+12  1.75997120E+08  2.78395817E-14  2.22270218E+01
0957  2.93943031E+12  1.76009242E+08  2.76204947E-14  2.19022162E+01
0958  2.95096351E+12  1.76021315E+08  2.74031395E-14  2.15812269E+01
0959  2.96254196E+12  1.76033341E+08  2.71875022E-14  2.12640091E+01
0960  2.97416584E+12  1.76045318E+08  2.69735693E-14  2.11666040E+01
0961  2.98583532E+12  1.76057248E+08  2.67613272E-14  2.11666040E+01
0962  2.99755059E+12  1.76069131E+08  2.65507624E-14  2.11666040E+01
0963  3.00931183E+12  1.76080966E+08  2.63418616E-14  2.11666040E+01
0964  3.02111922E+12  1.76092754E+08  2.61346115E-14  2.11666040E+01
0965  3.03297293E+12  1.76104495E+08  2.59289990E-14  2.11666040E+01
0966  3.04487315E+12  1.76116190E+08  2.57250111E-14  2.11666040E+01
0967  3.05682007E+12  1.76127838E+08  2.55226348E-14  2.11666040E+01
0968  3.06881385E+12  1.76139439E+08  2.53218574E-14  2.11666040E+01
0969  3.08085470E+12  1.76150995E+08  2.51226662E-14  2.11666040E+01
0970  3.09294279E+12  1.76162504E+08  2.49250484E-14  2.11666040E+01
0971  3.10507831E+12  1.76173968E+08  2.47289917E-14  2.11666040E+01
0972  3.11726145E+12  1.76185386E+08  2.45344836E-14  2.11666040E+01
0973  3.12949239E+12  1.76196758E+08  2.43415118E-14  2.11666040E+01
0974  3.14177131E+12  1.76208086E+08  2.41500641E-14  2.11666040E+01
0975  3.15409842E+12  1.76219368E+08  2.39601283E-14  2.11666040E+01
0976  3.16647389E+12  1.76230606E+08  2.37716925E-14  2.11666040E+01
0977  3.17889792E+12  1.76241798E+08  2.35847448E-14  2.11666040E+01
0978  3.19137070E+12  1.76252947E+08  2.33992732E-14  2.11666040E+01
0979  3.20389241E+12  1.76264051E+08  2.32152662E-14  2.11666040E+01
0980  3.21646325E+12  1.76275111E+08  2.30327120E-14  2.11666040E+01
0981  3.22908342E+12  1.76286126E+08  2.28515991E-14  2.11666040E+01
0982  3.24175311E+12  1.76297098E+08  2.26719161E-14  2.11666040E+01
0983  3.25447250E+12  1.76308027E+08  2.24936516E-14  2.11666040E+01
0984  3.26724180E+12  1.76318912E+08  2.23167943E-14  2.11666040E+01
0985  3.28006120E+12  1.76329754E+08  2.21413331E-14  2.11666040E+01
0986  3.29293091E+12  1.76340552E+08  2.19672568E-14  2.11666040E+01
0987  3.30585110E+12  1.76351308E+08  2.17945546E-14  2.11666040E+01
0988  3.31882199E+12  1.76362021E+08  2.16232154E-14  2.11666040E+01
0989  3.33184378E+12  1.76372692E+08  2.14532285E-14  2.11666040E+01
0990  3.34491665E+12  1.76383320E+08  2.12845831E-14  2.11666040E+01
0991  3.35804082E+12  1.76393905E+08  2.11172685E-14  2.11666040E+01
0992  3.37121649E+12  1.76404449E+08  2.09512743E-14  2.11666040E+01
0993  3.38444385E+12  1.76414951E+08  2.07865898E-14  2.11666040E+01
0994  3.39772311E+12  1.76425411E+08  2.06232048E-14  2.11666040E+01
0995  3.41105447E+12  1.76435830E+08  2.04611089E-14  2.11666040E+01
0996  3.42443814E+12  1.76446207E+08  2.03002919E-14  2.11666040E+01
0997  3.43787432E+12  1.76456543E+08  2.01407437E-14  2.11666040E+01
0998  3.45136322E+12  1.76466838E+08  1.99824541E-14  2.11666040E+01
0999  3.46490504E+12  1.76477092E+08  1.98254132E-14  2.11666040E+01
1000  3.47850000E+12  1.76487306E+08  1.96696111E-14  2.11666040E+01
