n, dr =  1000  ????
ind   r               v               rho             Er
0714  1.13501132E+12  9.51111919E+07  5.53282710E-13  1.00418114E+03
0715  1.13946467E+12  9.51223447E+07  5.48902027E-13  9.94874861E+02
0716  1.14393550E+12  9.51334523E+07  5.44556295E-13  9.85678412E+02
0717  1.14842386E+12  9.51445148E+07  5.40245232E-13  9.76590488E+02
0718  1.15292983E+12  9.51555323E+07  5.35968559E-13  9.67609805E+02
0719  1.15745349E+12  9.51665051E+07  5.31725998E-13  9.58735092E+02
0720  1.16199489E+12  9.51774334E+07  5.27517274E-13  9.49965095E+02
0721  1.16655411E+12  9.51883174E+07  5.23342113E-13  9.41298573E+02
0722  1.17113122E+12  9.51991572E+07  5.19200245E-13  9.32734301E+02
0723  1.17572629E+12  9.52099530E+07  5.15091401E-13  9.24271069E+02
0724  1.18033939E+12  9.52207050E+07  5.11015315E-13  9.15907680E+02
0725  1.18497059E+12  9.52314135E+07  5.06971724E-13  9.07642953E+02
0726  1.18961996E+12  9.52420785E+07  5.02960364E-13  8.99475719E+02
0727  1.19428757E+12  9.52527002E+07  4.98980977E-13  8.91404825E+02
0728  1.19897350E+12  9.52632790E+07  4.95033304E-13  8.83429130E+02
0729  1.20367781E+12  9.52738148E+07  4.91117090E-13  8.75547507E+02
0730  1.20840058E+12  9.52843080E+07  4.87232082E-13  8.67758844E+02
0731  1.21314188E+12  9.52947586E+07  4.83378028E-13  8.60062039E+02
0732  1.21790178E+12  9.53051669E+07  4.79554678E-13  8.52456006E+02
0733  1.22268036E+12  9.53155330E+07  4.75761786E-13  8.44939670E+02
0734  1.22747769E+12  9.53258572E+07  4.71999106E-13  8.37511972E+02
0735  1.23229384E+12  9.53361395E+07  4.68266396E-13  8.30171860E+02
0736  1.23712889E+12  9.53463802E+07  4.64563412E-13  8.22918300E+02
0737  1.24198291E+12  9.53565795E+07  4.60889917E-13  8.15750268E+02
0738  1.24685598E+12  9.53667375E+07  4.57245673E-13  8.08666751E+02
0739  1.25174816E+12  9.53768543E+07  4.53630445E-13  8.01666750E+02
0740  1.25665954E+12  9.53869302E+07  4.50043999E-13  7.94749277E+02
0741  1.26159019E+12  9.53969654E+07  4.46486103E-13  7.87913356E+02
0742  1.26654018E+12  9.54069600E+07  4.42956529E-13  7.81158022E+02
0743  1.27150960E+12  9.54169141E+07  4.39455047E-13  7.74482323E+02
0744  1.27649852E+12  9.54268280E+07  4.35981433E-13  7.67885316E+02
0745  1.28150701E+12  9.54367017E+07  4.32535461E-13  7.61366070E+02
0746  1.28653515E+12  9.54465356E+07  4.29116911E-13  7.54923667E+02
0747  1.29158302E+12  9.54563297E+07  4.25725561E-13  7.48557198E+02
0748  1.29665070E+12  9.54660842E+07  4.22361192E-13  7.42265764E+02
0749  1.30173826E+12  9.54757993E+07  4.19023589E-13  7.36048480E+02
0750  1.30684578E+12  9.54854752E+07  4.15712535E-13  7.29904467E+02
0751  1.31197334E+12  9.54951119E+07  4.12427818E-13  7.23832860E+02
0752  1.31712102E+12  9.55047097E+07  4.09169226E-13  7.17832803E+02
0753  1.32228890E+12  9.55142688E+07  4.05936548E-13  7.11903450E+02
0754  1.32747705E+12  9.55237892E+07  4.02729578E-13  7.06043966E+02
0755  1.33268556E+12  9.55332712E+07  3.99548108E-13  7.00253524E+02
0756  1.33791451E+12  9.55427149E+07  3.96391933E-13  6.94531309E+02
0757  1.34316397E+12  9.55521205E+07  3.93260852E-13  6.88876514E+02
0758  1.34843403E+12  9.55614881E+07  3.90154661E-13  6.83288343E+02
0759  1.35372477E+12  9.55708179E+07  3.87073161E-13  6.77766007E+02
0760  1.35903626E+12  9.55801100E+07  3.84016155E-13  6.72308730E+02
0761  1.36436860E+12  9.55893647E+07  3.80983445E-13  6.66915743E+02
0762  1.36972186E+12  9.55985820E+07  3.77974836E-13  6.61586285E+02
0763  1.37509612E+12  9.56077621E+07  3.74990136E-13  6.56319607E+02
0764  1.38049147E+12  9.56169052E+07  3.72029152E-13  6.51114966E+02
0765  1.38590799E+12  9.56260115E+07  3.69091694E-13  6.45971630E+02
0766  1.39134576E+12  9.56350810E+07  3.66177574E-13  6.40888874E+02
0767  1.39680487E+12  9.56441139E+07  3.63286603E-13  6.35865983E+02
0768  1.40228540E+12  9.56531104E+07  3.60418598E-13  6.30902249E+02
0769  1.40778743E+12  9.56620707E+07  3.57573373E-13  6.25996975E+02
0770  1.41331104E+12  9.56709948E+07  3.54750746E-13  6.21149469E+02
0771  1.41885633E+12  9.56798830E+07  3.51950535E-13  6.16359050E+02
0772  1.42442338E+12  9.56887353E+07  3.49172562E-13  6.11625042E+02
0773  1.43001227E+12  9.56975520E+07  3.46416648E-13  6.06946780E+02
0774  1.43562309E+12  9.57063332E+07  3.43682615E-13  6.02323606E+02
0775  1.44125593E+12  9.57150790E+07  3.40970289E-13  5.97754869E+02
0776  1.44691086E+12  9.57237895E+07  3.38279497E-13  5.93239926E+02
0777  1.45258798E+12  9.57324650E+07  3.35610064E-13  5.88778142E+02
0778  1.45828738E+12  9.57411056E+07  3.32961821E-13  5.84368889E+02
0779  1.46400914E+12  9.57497114E+07  3.30334597E-13  5.80011548E+02
0780  1.46975335E+12  9.57582825E+07  3.27728225E-13  5.75705505E+02
0781  1.47552010E+12  9.57668191E+07  3.25142537E-13  5.71450155E+02
0782  1.48130947E+12  9.57753214E+07  3.22577367E-13  5.67244899E+02
0783  1.48712156E+12  9.57837895E+07  3.20032552E-13  5.63089147E+02
0784  1.49295646E+12  9.57922234E+07  3.17507928E-13  5.58982313E+02
0785  1.49881425E+12  9.58006235E+07  3.15003335E-13  5.54923821E+02
0786  1.50469502E+12  9.58089898E+07  3.12518610E-13  5.50913099E+02
0787  1.51059886E+12  9.58173224E+07  3.10053597E-13  5.46949585E+02
0788  1.51652587E+12  9.58256214E+07  3.07608136E-13  5.43032720E+02
0789  1.52247614E+12  9.58338872E+07  3.05182072E-13  5.39161955E+02
0790  1.52844975E+12  9.58421196E+07  3.02775249E-13  5.35336745E+02
0791  1.53444680E+12  9.58503190E+07  3.00387513E-13  5.31556553E+02
0792  1.54046738E+12  9.58584855E+07  2.98018713E-13  5.27820848E+02
0793  1.54651159E+12  9.58666190E+07  2.95668695E-13  5.24129104E+02
0794  1.55257950E+12  9.58747199E+07  2.93337311E-13  5.20480804E+02
0795  1.55867123E+12  9.58827883E+07  2.91024411E-13  5.16875434E+02
0796  1.56478686E+12  9.58908242E+07  2.88729847E-13  5.13312488E+02
0797  1.57092648E+12  9.58988279E+07  2.86453473E-13  5.09791466E+02
0798  1.57709019E+12  9.59067994E+07  2.84195143E-13  5.06311872E+02
0799  1.58327809E+12  9.59147388E+07  2.81954714E-13  5.02873219E+02
0800  1.58949027E+12  9.59226464E+07  2.79732041E-13  4.99475024E+02
0801  1.59572682E+12  9.59305222E+07  2.77526984E-13  4.96116808E+02
0802  1.60198784E+12  9.59383664E+07  2.75339402E-13  4.92798102E+02
0803  1.60827342E+12  9.59461791E+07  2.73169154E-13  4.89518437E+02
0804  1.61458367E+12  9.59539604E+07  2.71016103E-13  4.86277355E+02
0805  1.62091868E+12  9.59617105E+07  2.68880111E-13  4.83074401E+02
0806  1.62727854E+12  9.59694295E+07  2.66761042E-13  4.79909124E+02
0807  1.63366335E+12  9.59771175E+07  2.64658761E-13  4.76781080E+02
0808  1.64007322E+12  9.59847747E+07  2.62573133E-13  4.73689830E+02
0809  1.64650824E+12  9.59924011E+07  2.60504026E-13  4.70634941E+02
0810  1.65296851E+12  9.59999969E+07  2.58451308E-13  4.67615983E+02
0811  1.65945412E+12  9.60075623E+07  2.56414847E-13  4.64632534E+02
0812  1.66596518E+12  9.60150973E+07  2.54394515E-13  4.61684173E+02
0813  1.67250179E+12  9.60226021E+07  2.52390183E-13  4.58770489E+02
0814  1.67906405E+12  9.60300768E+07  2.50401722E-13  4.55891071E+02
0815  1.68565205E+12  9.60375215E+07  2.48429007E-13  4.53045516E+02
0816  1.69226590E+12  9.60449364E+07  2.46471911E-13  4.50233425E+02
0817  1.69890570E+12  9.60523215E+07  2.44530310E-13  4.47454403E+02
0818  1.70557156E+12  9.60596770E+07  2.42604080E-13  4.44708061E+02
0819  1.71226357E+12  9.60670031E+07  2.40693099E-13  4.41994013E+02
0820  1.71898183E+12  9.60742998E+07  2.38797245E-13  4.39311878E+02
0821  1.72572646E+12  9.60815672E+07  2.36916397E-13  4.36661282E+02
0822  1.73249754E+12  9.60888055E+07  2.35050437E-13  4.34041851E+02
0823  1.73929520E+12  9.60960148E+07  2.33199244E-13  4.31453218E+02
0824  1.74611953E+12  9.61031953E+07  2.31362701E-13  4.28895021E+02
0825  1.75297063E+12  9.61103469E+07  2.29540693E-13  4.26366901E+02
0826  1.75984861E+12  9.61174700E+07  2.27733101E-13  4.23868504E+02
0827  1.76675358E+12  9.61245645E+07  2.25939813E-13  4.21399479E+02
0828  1.77368565E+12  9.61316305E+07  2.24160713E-13  4.18959480E+02
0829  1.78064491E+12  9.61386683E+07  2.22395689E-13  4.16548165E+02
0830  1.78763148E+12  9.61456779E+07  2.20644629E-13  4.14165197E+02
0831  1.79464546E+12  9.61526594E+07  2.18907421E-13  4.11810240E+02
0832  1.80168696E+12  9.61596130E+07  2.17183954E-13  4.09482966E+02
0833  1.80875608E+12  9.61665388E+07  2.15474120E-13  4.07183049E+02
0834  1.81585295E+12  9.61734368E+07  2.13777810E-13  4.04910165E+02
0835  1.82297766E+12  9.61803072E+07  2.12094916E-13  4.02663996E+02
0836  1.83013032E+12  9.61871502E+07  2.10425332E-13  4.00444228E+02
0837  1.83731105E+12  9.61939657E+07  2.08768950E-13  3.98250550E+02
0838  1.84451996E+12  9.62007540E+07  2.07125667E-13  3.96082654E+02
0839  1.85175714E+12  9.62075151E+07  2.05495377E-13  3.93940237E+02
0840  1.85902273E+12  9.62142492E+07  2.03877978E-13  3.91822999E+02
0841  1.86631682E+12  9.62209564E+07  2.02273366E-13  3.89730643E+02
0842  1.87363953E+12  9.62276367E+07  2.00681441E-13  3.87662876E+02
0843  1.88099097E+12  9.62342903E+07  1.99102100E-13  3.85619408E+02
0844  1.88837126E+12  9.62409173E+07  1.97535244E-13  3.83599954E+02
0845  1.89578051E+12  9.62475178E+07  1.95980774E-13  3.81604231E+02
0846  1.90321882E+12  9.62540919E+07  1.94438590E-13  3.79631958E+02
0847  1.91068632E+12  9.62606397E+07  1.92908596E-13  3.77682861E+02
0848  1.91818312E+12  9.62671613E+07  1.91390693E-13  3.75756665E+02
0849  1.92570934E+12  9.62736569E+07  1.89884787E-13  3.73853102E+02
0850  1.93326508E+12  9.62801266E+07  1.88390781E-13  3.71971905E+02
0851  1.94085047E+12  9.62865703E+07  1.86908581E-13  3.70112811E+02
0852  1.94846562E+12  9.62929883E+07  1.85438093E-13  3.68275559E+02
0853  1.95611065E+12  9.62993807E+07  1.83979223E-13  3.66459893E+02
0854  1.96378568E+12  9.63057476E+07  1.82531880E-13  3.64665557E+02
0855  1.97149082E+12  9.63120890E+07  1.81095972E-13  3.62892302E+02
0856  1.97922620E+12  9.63184050E+07  1.79671407E-13  3.61139878E+02
0857  1.98699192E+12  9.63246959E+07  1.78258096E-13  3.59408042E+02
0858  1.99478811E+12  9.63309616E+07  1.76855949E-13  3.57696549E+02
0859  2.00261490E+12  9.63372023E+07  1.75464877E-13  3.56005162E+02
0860  2.01047239E+12  9.63434181E+07  1.74084793E-13  3.54333643E+02
0861  2.01836071E+12  9.63496090E+07  1.72715609E-13  3.52681758E+02
0862  2.02627998E+12  9.63557753E+07  1.71357238E-13  3.51049277E+02
0863  2.03423033E+12  9.63619169E+07  1.70009594E-13  3.49435971E+02
0864  2.04221187E+12  9.63680340E+07  1.68672593E-13  3.47841614E+02
0865  2.05022472E+12  9.63741267E+07  1.67346149E-13  3.46265983E+02
0866  2.05826902E+12  9.63801951E+07  1.66030179E-13  3.44708858E+02
0867  2.06634488E+12  9.63862392E+07  1.64724600E-13  3.43170021E+02
0868  2.07445242E+12  9.63922593E+07  1.63429328E-13  3.41649258E+02
0869  2.08259178E+12  9.63982553E+07  1.62144283E-13  3.40146355E+02
0870  2.09076307E+12  9.64042274E+07  1.60869382E-13  3.38661101E+02
0871  2.09896642E+12  9.64101757E+07  1.59604546E-13  3.37193291E+02
0872  2.10720196E+12  9.64161002E+07  1.58349694E-13  3.35742717E+02
0873  2.11546981E+12  9.64220011E+07  1.57104747E-13  3.34309179E+02
0874  2.12377010E+12  9.64278785E+07  1.55869626E-13  3.32892474E+02
0875  2.13210296E+12  9.64337325E+07  1.54644254E-13  3.31492405E+02
0876  2.14046851E+12  9.64395630E+07  1.53428553E-13  3.30108776E+02
0877  2.14886689E+12  9.64453704E+07  1.52222446E-13  3.28741395E+02
0878  2.15729822E+12  9.64511546E+07  1.51025858E-13  3.27390069E+02
0879  2.16576263E+12  9.64569157E+07  1.49838711E-13  3.26054610E+02
0880  2.17426025E+12  9.64626539E+07  1.48660932E-13  3.24734831E+02
0881  2.18279122E+12  9.64683692E+07  1.47492447E-13  3.23430548E+02
0882  2.19135565E+12  9.64740617E+07  1.46333181E-13  3.22141578E+02
0883  2.19995369E+12  9.64797315E+07  1.45183061E-13  3.20867742E+02
0884  2.20858546E+12  9.64853787E+07  1.44042015E-13  3.19608862E+02
0885  2.21725111E+12  9.64910034E+07  1.42909970E-13  3.18364761E+02
0886  2.22595075E+12  9.64966057E+07  1.41786856E-13  3.17135265E+02
0887  2.23468452E+12  9.65021857E+07  1.40672602E-13  3.15920204E+02
0888  2.24345257E+12  9.65077435E+07  1.39567136E-13  3.14719407E+02
0889  2.25225502E+12  9.65132791E+07  1.38470390E-13  3.13532706E+02
0890  2.26109200E+12  9.65187926E+07  1.37382294E-13  3.12359936E+02
0891  2.26996366E+12  9.65242842E+07  1.36302780E-13  3.11200933E+02
0892  2.27887012E+12  9.65297540E+07  1.35231780E-13  3.10055534E+02
0893  2.28781154E+12  9.65352019E+07  1.34169225E-13  3.08923581E+02
0894  2.29678803E+12  9.65406281E+07  1.33115050E-13  3.07804915E+02
0895  2.30579974E+12  9.65460328E+07  1.32069187E-13  3.06699379E+02
0896  2.31484682E+12  9.65514159E+07  1.31031572E-13  3.05606820E+02
0897  2.32392939E+12  9.65567776E+07  1.30002137E-13  3.04527084E+02
0898  2.33304760E+12  9.65621179E+07  1.28980819E-13  3.03460021E+02
0899  2.34220158E+12  9.65674370E+07  1.27967554E-13  3.02405483E+02
0900  2.35139148E+12  9.65727349E+07  1.26962276E-13  3.01363321E+02
0901  2.36061744E+12  9.65780118E+07  1.25964924E-13  3.00333390E+02
0902  2.36987959E+12  9.65832676E+07  1.24975434E-13  2.99315546E+02
0903  2.37917809E+12  9.65885025E+07  1.23993744E-13  2.98309648E+02
0904  2.38851307E+12  9.65937166E+07  1.23019792E-13  2.97315555E+02
0905  2.39788468E+12  9.65989099E+07  1.22053517E-13  2.96333128E+02
0906  2.40729306E+12  9.66040826E+07  1.21094858E-13  2.95362230E+02
0907  2.41673836E+12  9.66092347E+07  1.20143755E-13  2.94402726E+02
0908  2.42622071E+12  9.66143662E+07  1.19200147E-13  2.93454481E+02
0909  2.43574027E+12  9.66194774E+07  1.18263976E-13  2.92517364E+02
0910  2.44529718E+12  9.66245683E+07  1.17335182E-13  2.91591242E+02
0911  2.45489159E+12  9.66296389E+07  1.16413707E-13  2.90675989E+02
0912  2.46452364E+12  9.66346893E+07  1.15499494E-13  2.89771474E+02
0913  2.47419348E+12  9.66397197E+07  1.14592484E-13  2.88877573E+02
0914  2.48390127E+12  9.66447300E+07  1.13692620E-13  2.87994160E+02
0915  2.49364715E+12  9.66497204E+07  1.12799847E-13  2.87121113E+02
0916  2.50343126E+12  9.66546910E+07  1.11914107E-13  2.86258309E+02
0917  2.51325376E+12  9.66596418E+07  1.11035345E-13  2.85405629E+02
0918  2.52311481E+12  9.66645730E+07  1.10163506E-13  2.84562952E+02
0919  2.53301454E+12  9.66694845E+07  1.09298536E-13  2.83730162E+02
0920  2.54295312E+12  9.66743765E+07  1.08440378E-13  2.82907143E+02
0921  2.55293069E+12  9.66792491E+07  1.07588981E-13  2.82093779E+02
0922  2.56294741E+12  9.66841023E+07  1.06744290E-13  2.81289957E+02
0923  2.57300343E+12  9.66889362E+07  1.05906252E-13  2.80495566E+02
0924  2.58309891E+12  9.66937509E+07  1.05074814E-13  2.79710493E+02
0925  2.59323400E+12  9.66985465E+07  1.04249925E-13  2.78934631E+02
0926  2.60340886E+12  9.67033230E+07  1.03431532E-13  2.78167870E+02
0927  2.61362363E+12  9.67080805E+07  1.02619584E-13  2.77410103E+02
0928  2.62387849E+12  9.67128192E+07  1.01814031E-13  2.76661226E+02
0929  2.63417358E+12  9.67175390E+07  1.01014820E-13  2.75921133E+02
0930  2.64450907E+12  9.67222401E+07  1.00221903E-13  2.75189722E+02
0931  2.65488511E+12  9.67269224E+07  9.94352293E-14  2.74466889E+02
0932  2.66530186E+12  9.67315862E+07  9.86547496E-14  2.73752536E+02
0933  2.67575948E+12  9.67362315E+07  9.78804150E-14  2.73046561E+02
0934  2.68625813E+12  9.67408583E+07  9.71121768E-14  2.72348867E+02
0935  2.69679798E+12  9.67454668E+07  9.63499869E-14  2.71659356E+02
0936  2.70737918E+12  9.67500570E+07  9.55937973E-14  2.70977933E+02
0937  2.71800189E+12  9.67546289E+07  9.48435607E-14  2.70304501E+02
0938  2.72866629E+12  9.67591827E+07  9.40992299E-14  2.69638968E+02
0939  2.73937253E+12  9.67637184E+07  9.33607582E-14  2.68981241E+02
0940  2.75012078E+12  9.67682361E+07  9.26280994E-14  2.68331227E+02
0941  2.76091120E+12  9.67727358E+07  9.19012074E-14  2.67688837E+02
0942  2.77174395E+12  9.67772177E+07  9.11800367E-14  2.67053980E+02
0943  2.78261921E+12  9.67816818E+07  9.04645420E-14  2.66426569E+02
0944  2.79353714E+12  9.67861282E+07  8.97546784E-14  2.65806515E+02
0945  2.80449791E+12  9.67905570E+07  8.90504015E-14  2.65193733E+02
0946  2.81550168E+12  9.67949681E+07  8.83516670E-14  2.64588137E+02
0947  2.82654863E+12  9.67993618E+07  8.76584312E-14  2.63989642E+02
0948  2.83763892E+12  9.68037380E+07  8.69706506E-14  2.63398166E+02
0949  2.84877273E+12  9.68080969E+07  8.62882821E-14  2.62813626E+02
0950  2.85995022E+12  9.68124385E+07  8.56112828E-14  2.62235940E+02
0951  2.87117157E+12  9.68167629E+07  8.49396105E-14  2.61665028E+02
0952  2.88243694E+12  9.68210701E+07  8.42732229E-14  2.61100810E+02
0953  2.89374652E+12  9.68253602E+07  8.36120783E-14  2.60543208E+02
0954  2.90510047E+12  9.68296333E+07  8.29561354E-14  2.59992144E+02
0955  2.91649897E+12  9.68338894E+07  8.23053529E-14  2.59447542E+02
0956  2.92794219E+12  9.68381287E+07  8.16596901E-14  2.58909325E+02
0957  2.93943031E+12  9.68423512E+07  8.10191066E-14  2.58377418E+02
0958  2.95096351E+12  9.68465569E+07  8.03835622E-14  2.57851748E+02
0959  2.96254196E+12  9.68507459E+07  7.97530172E-14  2.57332241E+02
0960  2.97416584E+12  9.68549183E+07  7.91274320E-14  2.56818825E+02
0961  2.98583532E+12  9.68590742E+07  7.85067674E-14  2.56311428E+02
0962  2.99755059E+12  9.68632136E+07  7.78909847E-14  2.55809980E+02
0963  3.00931183E+12  9.68673366E+07  7.72800452E-14  2.55314411E+02
0964  3.02111922E+12  9.68714433E+07  7.66739107E-14  2.54824652E+02
0965  3.03297293E+12  9.68755337E+07  7.60725433E-14  2.54340634E+02
0966  3.04487315E+12  9.68796078E+07  7.54759052E-14  2.53862291E+02
0967  3.05682007E+12  9.68836659E+07  7.48839592E-14  2.53389555E+02
0968  3.06881385E+12  9.68877078E+07  7.42966682E-14  2.52922361E+02
0969  3.08085470E+12  9.68917337E+07  7.37139954E-14  2.52460644E+02
0970  3.09294279E+12  9.68957437E+07  7.31359045E-14  2.52004339E+02
0971  3.10507831E+12  9.68997377E+07  7.25623591E-14  2.51553383E+02
0972  3.11726145E+12  9.69037160E+07  7.19933235E-14  2.51107714E+02
0973  3.12949239E+12  9.69076785E+07  7.14287621E-14  2.50667268E+02
0974  3.14177131E+12  9.69116252E+07  7.08686394E-14  2.50231985E+02
0975  3.15409842E+12  9.69155564E+07  7.03129205E-14  2.49801805E+02
0976  3.16647389E+12  9.69194720E+07  6.97615706E-14  2.49376667E+02
0977  3.17889792E+12  9.69233720E+07  6.92145552E-14  2.48956512E+02
0978  3.19137070E+12  9.69272566E+07  6.86718402E-14  2.48541282E+02
0979  3.20389241E+12  9.69311259E+07  6.81333915E-14  2.48130918E+02
0980  3.21646325E+12  9.69349798E+07  6.75991756E-14  2.47725365E+02
0981  3.22908342E+12  9.69388184E+07  6.70691590E-14  2.47324565E+02
0982  3.24175311E+12  9.69426418E+07  6.65433085E-14  2.46928462E+02
0983  3.25447250E+12  9.69464501E+07  6.60215914E-14  2.46537002E+02
0984  3.26724180E+12  9.69502434E+07  6.55039749E-14  2.46150130E+02
0985  3.28006120E+12  9.69540216E+07  6.49904268E-14  2.45767792E+02
0986  3.29293091E+12  9.69577848E+07  6.44809149E-14  2.45389934E+02
0987  3.30585110E+12  9.69615331E+07  6.39754074E-14  2.45016506E+02
0988  3.31882199E+12  9.69652666E+07  6.34738727E-14  2.44647453E+02
0989  3.33184378E+12  9.69689853E+07  6.29762795E-14  2.44282726E+02
0990  3.34491665E+12  9.69726893E+07  6.24825967E-14  2.43922273E+02
0991  3.35804082E+12  9.69763787E+07  6.19927934E-14  2.43566044E+02
0992  3.37121649E+12  9.69800534E+07  6.15068390E-14  2.43213990E+02
0993  3.38444385E+12  9.69837136E+07  6.10247033E-14  2.42866061E+02
0994  3.39772311E+12  9.69873593E+07  6.05463560E-14  2.42522210E+02
0995  3.41105447E+12  9.69909906E+07  6.00717672E-14  2.42182387E+02
0996  3.42443814E+12  9.69946075E+07  5.96009075E-14  2.41846547E+02
0997  3.43787432E+12  9.69982100E+07  5.91337472E-14  2.41514643E+02
0998  3.45136322E+12  9.70017984E+07  5.86702574E-14  2.41186627E+02
0999  3.46490504E+12  9.70053725E+07  5.82104089E-14  2.40862456E+02
1000  3.47850000E+12  9.70089325E+07  5.77541732E-14  2.40542082E+02
